"Datum";"Restverbrauch (kWh)";"Status"
"14.05.2024 05:15:00";0,039;"Wert ist gültig(L1)"
"14.05.2024 05:30:00";0,034;"Wert ist gültig(L1)"
"14.05.2024 05:45:00";0,034;"Wert ist gültig(L1)"
"14.05.2024 06:00:00";0,039;"Wert ist gültig(L1)"
"14.05.2024 06:15:00";0,039;"Wert ist gültig(L1)"
"14.05.2024 06:30:00";0,033;"Wert ist gültig(L1)"
"14.05.2024 06:45:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 07:00:00";0,146;"Wert ist gültig(L1)"
"14.05.2024 07:15:00";0,143;"Wert ist gültig(L1)"
"14.05.2024 07:30:00";0,133;"Wert ist gültig(L1)"
"14.05.2024 07:45:00";0,145;"Wert ist gültig(L1)"
"14.05.2024 08:00:00";0,147;"Wert ist gültig(L1)"
"14.05.2024 08:15:00";0,14;"Wert ist gültig(L1)"
"14.05.2024 08:30:00";0,136;"Wert ist gültig(L1)"
"14.05.2024 08:45:00";0,136;"Wert ist gültig(L1)"
"14.05.2024 09:00:00";0,141;"Wert ist gültig(L1)"
"14.05.2024 09:15:00";0,136;"Wert ist gültig(L1)"
"14.05.2024 09:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 09:45:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 10:00:00";0,043;"Wert ist gültig(L1)"
"14.05.2024 10:15:00";0,04;"Wert ist gültig(L1)"
"14.05.2024 10:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 10:45:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 11:00:00";0,043;"Wert ist gültig(L1)"
"14.05.2024 11:15:00";0,04;"Wert ist gültig(L1)"
"14.05.2024 11:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 11:45:00";0,042;"Wert ist gültig(L1)"
"14.05.2024 12:00:00";0,143;"Wert ist gültig(L1)"
"14.05.2024 12:15:00";0,139;"Wert ist gültig(L1)"
"14.05.2024 12:30:00";0,135;"Wert ist gültig(L1)"
"14.05.2024 12:45:00";0,138;"Wert ist gültig(L1)"
"14.05.2024 13:00:00";0,142;"Wert ist gültig(L1)"
"14.05.2024 13:15:00";0,139;"Wert ist gültig(L1)"
"14.05.2024 13:30:00";0,136;"Wert ist gültig(L1)"
"14.05.2024 13:45:00";0,134;"Wert ist gültig(L1)"
"14.05.2024 14:00:00";0,043;"Wert ist gültig(L1)"
"14.05.2024 14:15:00";0,041;"Wert ist gültig(L1)"
"14.05.2024 14:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 14:45:00";0,038;"Wert ist gültig(L1)"
"14.05.2024 15:00:00";0,043;"Wert ist gültig(L1)"
"14.05.2024 15:15:00";0,04;"Wert ist gültig(L1)"
"14.05.2024 15:30:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 15:45:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 16:00:00";0,042;"Wert ist gültig(L1)"
"14.05.2024 16:15:00";0,04;"Wert ist gültig(L1)"
"14.05.2024 16:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 16:45:00";0,04;"Wert ist gültig(L1)"
"14.05.2024 17:00:00";0,047;"Wert ist gültig(L1)"
"14.05.2024 17:15:00";0,041;"Wert ist gültig(L1)"
"14.05.2024 17:30:00";0,038;"Wert ist gültig(L1)"
"14.05.2024 17:45:00";0,045;"Wert ist gültig(L1)"
"14.05.2024 18:00:00";0,146;"Wert ist gültig(L1)"
"14.05.2024 18:15:00";0,141;"Wert ist gültig(L1)"
"14.05.2024 18:30:00";0,136;"Wert ist gültig(L1)"
"14.05.2024 18:45:00";0,137;"Wert ist gültig(L1)"
"14.05.2024 19:00:00";0,142;"Wert ist gültig(L1)"
"14.05.2024 19:15:00";0,138;"Wert ist gültig(L1)"
"14.05.2024 19:30:00";0,15;"Wert ist gültig(L1)"
"14.05.2024 19:45:00";0,196;"Wert ist gültig(L1)"
"14.05.2024 20:00:00";0,148;"Wert ist gültig(L1)"
"14.05.2024 20:15:00";0,135;"Wert ist gültig(L1)"
"14.05.2024 20:30:00";0,035;"Wert ist gültig(L1)"
"14.05.2024 20:45:00";0,034;"Wert ist gültig(L1)"
"14.05.2024 21:00:00";0,039;"Wert ist gültig(L1)"
"14.05.2024 21:15:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 21:30:00";0,032;"Wert ist gültig(L1)"
"14.05.2024 21:45:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 22:00:00";0,042;"Wert ist gültig(L1)"
"14.05.2024 22:15:00";0,041;"Wert ist gültig(L1)"
"14.05.2024 22:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 22:45:00";0,037;"Wert ist gültig(L1)"
"14.05.2024 23:00:00";0,042;"Wert ist gültig(L1)"
"14.05.2024 23:15:00";0,041;"Wert ist gültig(L1)"
"14.05.2024 23:30:00";0,036;"Wert ist gültig(L1)"
"14.05.2024 23:45:00";0,038;"Wert ist gültig(L1)"
"15.05.2024 00:00:00";0,044;"Wert ist gültig(L1)"
"15.05.2024 00:15:00";0,044;"Wert ist gültig(L1)"
"15.05.2024 00:30:00";0,038;"Wert ist gültig(L1)"
"15.05.2024 00:45:00";0,041;"Wert ist gültig(L1)"
"15.05.2024 01:00:00";0,045;"Wert ist gültig(L1)"
"15.05.2024 01:15:00";0,046;"Wert ist gültig(L1)"
"15.05.2024 01:30:00";0,041;"Wert ist gültig(L1)"
"15.05.2024 01:45:00";0,038;"Wert ist gültig(L1)"
"15.05.2024 02:00:00";0,044;"Wert ist gültig(L1)"
"15.05.2024 02:15:00";0,044;"Wert ist gültig(L1)"
"15.05.2024 02:30:00";0,039;"Wert ist gültig(L1)"
"15.05.2024 02:45:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 03:00:00";0,046;"Wert ist gültig(L1)"
"15.05.2024 03:15:00";0,046;"Wert ist gültig(L1)"
"15.05.2024 03:30:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 03:45:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 04:00:00";0,046;"Wert ist gültig(L1)"
"15.05.2024 04:15:00";0,046;"Wert ist gültig(L1)"
"15.05.2024 04:30:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 04:45:00";0,038;"Wert ist gültig(L1)"
"15.05.2024 05:00:00";0,043;"Wert ist gültig(L1)"
"15.05.2024 05:15:00";0,043;"Wert ist gültig(L1)"
"15.05.2024 05:30:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 05:45:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 06:00:00";0,039;"Wert ist gültig(L1)"
"15.05.2024 06:15:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 06:30:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 06:45:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 07:00:00";0,152;"Wert ist gültig(L1)"
"15.05.2024 07:15:00";0,149;"Wert ist gültig(L1)"
"15.05.2024 07:30:00";0,147;"Wert ist gültig(L1)"
"15.05.2024 07:45:00";0,135;"Wert ist gültig(L1)"
"15.05.2024 08:00:00";0,143;"Wert ist gültig(L1)"
"15.05.2024 08:15:00";0,141;"Wert ist gültig(L1)"
"15.05.2024 08:30:00";0,137;"Wert ist gültig(L1)"
"15.05.2024 08:45:00";0,137;"Wert ist gültig(L1)"
"15.05.2024 09:00:00";0,142;"Wert ist gültig(L1)"
"15.05.2024 09:15:00";0,135;"Wert ist gültig(L1)"
"15.05.2024 09:30:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 09:45:00";0,038;"Wert ist gültig(L1)"
"15.05.2024 10:00:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 10:15:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 10:30:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 10:45:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 11:00:00";0,043;"Wert ist gültig(L1)"
"15.05.2024 11:15:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 11:30:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 11:45:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 12:00:00";0,143;"Wert ist gültig(L1)"
"15.05.2024 12:15:00";0,139;"Wert ist gültig(L1)"
"15.05.2024 12:30:00";0,136;"Wert ist gültig(L1)"
"15.05.2024 12:45:00";0,137;"Wert ist gültig(L1)"
"15.05.2024 13:00:00";0,142;"Wert ist gültig(L1)"
"15.05.2024 13:15:00";0,139;"Wert ist gültig(L1)"
"15.05.2024 13:30:00";0,136;"Wert ist gültig(L1)"
"15.05.2024 13:45:00";0,131;"Wert ist gültig(L1)"
"15.05.2024 14:00:00";0,043;"Wert ist gültig(L1)"
"15.05.2024 14:15:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 14:30:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 14:45:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 15:00:00";0,043;"Wert ist gültig(L1)"
"15.05.2024 15:15:00";0,047;"Wert ist gültig(L1)"
"15.05.2024 15:30:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 15:45:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 16:00:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 16:15:00";0,04;"Wert ist gültig(L1)"
"15.05.2024 16:30:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 16:45:00";0,039;"Wert ist gültig(L1)"
"15.05.2024 17:00:00";0,044;"Wert ist gültig(L1)"
"15.05.2024 17:15:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 17:30:00";0,038;"Wert ist gültig(L1)"
"15.05.2024 17:45:00";0,044;"Wert ist gültig(L1)"
"15.05.2024 18:00:00";0,145;"Wert ist gültig(L1)"
"15.05.2024 18:15:00";0,141;"Wert ist gültig(L1)"
"15.05.2024 18:30:00";0,137;"Wert ist gültig(L1)"
"15.05.2024 18:45:00";0,142;"Wert ist gültig(L1)"
"15.05.2024 19:00:00";0,153;"Wert ist gültig(L1)"
"15.05.2024 19:15:00";0,154;"Wert ist gültig(L1)"
"15.05.2024 19:30:00";0,151;"Wert ist gültig(L1)"
"15.05.2024 19:45:00";0,151;"Wert ist gültig(L1)"
"15.05.2024 20:00:00";0,15;"Wert ist gültig(L1)"
"15.05.2024 20:15:00";0,134;"Wert ist gültig(L1)"
"15.05.2024 20:30:00";0,032;"Wert ist gültig(L1)"
"15.05.2024 20:45:00";0,033;"Wert ist gültig(L1)"
"15.05.2024 21:00:00";0,039;"Wert ist gültig(L1)"
"15.05.2024 21:15:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 21:30:00";0,033;"Wert ist gültig(L1)"
"15.05.2024 21:45:00";0,035;"Wert ist gültig(L1)"
"15.05.2024 22:00:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 22:15:00";0,042;"Wert ist gültig(L1)"
"15.05.2024 22:30:00";0,047;"Wert ist gültig(L1)"
"15.05.2024 22:45:00";0,037;"Wert ist gültig(L1)"
"15.05.2024 23:00:00";0,041;"Wert ist gültig(L1)"
"15.05.2024 23:15:00";0,041;"Wert ist gültig(L1)"
"15.05.2024 23:30:00";0,036;"Wert ist gültig(L1)"
"15.05.2024 23:45:00";0,036;"Wert ist gültig(L1)"
"16.05.2024 00:00:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 00:15:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 00:30:00";0,038;"Wert ist gültig(L1)"
"16.05.2024 00:45:00";0,04;"Wert ist gültig(L1)"
"16.05.2024 01:00:00";0,046;"Wert ist gültig(L1)"
"16.05.2024 01:15:00";0,046;"Wert ist gültig(L1)"
"16.05.2024 01:30:00";0,039;"Wert ist gültig(L1)"
"16.05.2024 01:45:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 02:00:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 02:15:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 02:30:00";0,038;"Wert ist gültig(L1)"
"16.05.2024 02:45:00";0,04;"Wert ist gültig(L1)"
"16.05.2024 03:00:00";0,046;"Wert ist gültig(L1)"
"16.05.2024 03:15:00";0,044;"Wert ist gültig(L1)"
"16.05.2024 03:30:00";0,04;"Wert ist gültig(L1)"
"16.05.2024 03:45:00";0,039;"Wert ist gültig(L1)"
"16.05.2024 04:00:00";0,046;"Wert ist gültig(L1)"
"16.05.2024 04:15:00";0,044;"Wert ist gültig(L1)"
"16.05.2024 04:30:00";0,039;"Wert ist gültig(L1)"
"16.05.2024 04:45:00";0,04;"Wert ist gültig(L1)"
"16.05.2024 05:00:00";0,045;"Wert ist gültig(L1)"
"16.05.2024 05:15:00";0,042;"Wert ist gültig(L1)"
"16.05.2024 05:30:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 05:45:00";0,036;"Wert ist gültig(L1)"
"16.05.2024 06:00:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 06:15:00";0,041;"Wert ist gültig(L1)"
"16.05.2024 06:30:00";0,058;"Wert ist gültig(L1)"
"16.05.2024 06:45:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 07:00:00";0,148;"Wert ist gültig(L1)"
"16.05.2024 07:15:00";0,144;"Wert ist gültig(L1)"
"16.05.2024 07:30:00";0,136;"Wert ist gültig(L1)"
"16.05.2024 07:45:00";0,135;"Wert ist gültig(L1)"
"16.05.2024 08:00:00";0,141;"Wert ist gültig(L1)"
"16.05.2024 08:15:00";0,136;"Wert ist gültig(L1)"
"16.05.2024 08:30:00";0,135;"Wert ist gültig(L1)"
"16.05.2024 08:45:00";0,138;"Wert ist gültig(L1)"
"16.05.2024 09:00:00";0,14;"Wert ist gültig(L1)"
"16.05.2024 09:15:00";0,133;"Wert ist gültig(L1)"
"16.05.2024 09:30:00";0,036;"Wert ist gültig(L1)"
"16.05.2024 09:45:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 10:00:00";0,042;"Wert ist gültig(L1)"
"16.05.2024 10:15:00";0,038;"Wert ist gültig(L1)"
"16.05.2024 10:30:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 10:45:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 11:00:00";0,042;"Wert ist gültig(L1)"
"16.05.2024 11:15:00";0,038;"Wert ist gültig(L1)"
"16.05.2024 11:30:00";0,035;"Wert ist gültig(L1)"
"16.05.2024 11:45:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 12:00:00";0,142;"Wert ist gültig(L1)"
"16.05.2024 12:15:00";0,137;"Wert ist gültig(L1)"
"16.05.2024 12:30:00";0,135;"Wert ist gültig(L1)"
"16.05.2024 12:45:00";0,136;"Wert ist gültig(L1)"
"16.05.2024 13:00:00";0,141;"Wert ist gültig(L1)"
"16.05.2024 13:15:00";0,139;"Wert ist gültig(L1)"
"16.05.2024 13:30:00";0,135;"Wert ist gültig(L1)"
"16.05.2024 13:45:00";0,133;"Wert ist gültig(L1)"
"16.05.2024 14:00:00";0,048;"Wert ist gültig(L1)"
"16.05.2024 14:15:00";0,067;"Wert ist gültig(L1)"
"16.05.2024 14:30:00";0,585;"Wert ist gültig(L1)"
"16.05.2024 14:45:00";0,107;"Wert ist gültig(L1)"
"16.05.2024 15:00:00";0,067;"Wert ist gültig(L1)"
"16.05.2024 15:15:00";0,062;"Wert ist gültig(L1)"
"16.05.2024 15:30:00";0,073;"Wert ist gültig(L1)"
"16.05.2024 15:45:00";0,058;"Wert ist gültig(L1)"
"16.05.2024 16:00:00";0,043;"Wert ist gültig(L1)"
"16.05.2024 16:15:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 16:30:00";0,037;"Wert ist gültig(L1)"
"16.05.2024 16:45:00";0,097;"Wert ist gültig(L1)"
"16.05.2024 17:00:00";0,207;"Wert ist gültig(L1)"
"16.05.2024 17:15:00";0,235;"Wert ist gültig(L1)"
"16.05.2024 17:30:00";0,266;"Wert ist gültig(L1)"
"16.05.2024 17:45:00";0,203;"Wert ist gültig(L1)"
"16.05.2024 18:00:00";0,148;"Wert ist gültig(L1)"
"16.05.2024 18:15:00";0,14;"Wert ist gültig(L1)"
"16.05.2024 18:30:00";0,136;"Wert ist gültig(L1)"
"16.05.2024 18:45:00";0,138;"Wert ist gültig(L1)"
"16.05.2024 19:00:00";0,141;"Wert ist gültig(L1)"
"16.05.2024 19:15:00";0,139;"Wert ist gültig(L1)"
"16.05.2024 19:30:00";0,134;"Wert ist gültig(L1)"
"16.05.2024 19:45:00";0,144;"Wert ist gültig(L1)"
"16.05.2024 20:00:00";0,144;"Wert ist gültig(L1)"
"16.05.2024 20:15:00";0,136;"Wert ist gültig(L1)"
"16.05.2024 20:30:00";0,034;"Wert ist gültig(L1)"
"16.05.2024 20:45:00";0,045;"Wert ist gültig(L1)"
"16.05.2024 21:00:00";0,04;"Wert ist gültig(L1)"
"16.05.2024 21:15:00";0,038;"Wert ist gültig(L1)"
"16.05.2024 21:30:00";0,032;"Wert ist gültig(L1)"
"16.05.2024 21:45:00";0,034;"Wert ist gültig(L1)"
"16.05.2024 22:00:00";0,042;"Wert ist gültig(L1)"
"16.05.2024 22:15:00";0,041;"Wert ist gültig(L1)"
"16.05.2024 22:30:00";0,036;"Wert ist gültig(L1)"
"16.05.2024 22:45:00";0,035;"Wert ist gültig(L1)"
"16.05.2024 23:00:00";0,042;"Wert ist gültig(L1)"
"16.05.2024 23:15:00";0,039;"Wert ist gültig(L1)"
"16.05.2024 23:30:00";0,035;"Wert ist gültig(L1)"
"16.05.2024 23:45:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 00:00:00";0,044;"Wert ist gültig(L1)"
"17.05.2024 00:15:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 00:30:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 00:45:00";0,044;"Wert ist gültig(L1)"
"17.05.2024 01:00:00";0,045;"Wert ist gültig(L1)"
"17.05.2024 01:15:00";0,04;"Wert ist gültig(L1)"
"17.05.2024 01:30:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 01:45:00";0,042;"Wert ist gültig(L1)"
"17.05.2024 02:00:00";0,045;"Wert ist gültig(L1)"
"17.05.2024 02:15:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 02:30:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 02:45:00";0,087;"Wert ist gültig(L1)"
"17.05.2024 03:00:00";0,071;"Wert ist gültig(L1)"
"17.05.2024 03:15:00";0,046;"Wert ist gültig(L1)"
"17.05.2024 03:30:00";0,054;"Wert ist gültig(L1)"
"17.05.2024 03:45:00";0,053;"Wert ist gültig(L1)"
"17.05.2024 04:00:00";0,052;"Wert ist gültig(L1)"
"17.05.2024 04:15:00";0,042;"Wert ist gültig(L1)"
"17.05.2024 04:30:00";0,037;"Wert ist gültig(L1)"
"17.05.2024 04:45:00";0,042;"Wert ist gültig(L1)"
"17.05.2024 05:00:00";0,042;"Wert ist gültig(L1)"
"17.05.2024 05:15:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 05:30:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 05:45:00";0,04;"Wert ist gültig(L1)"
"17.05.2024 06:00:00";0,04;"Wert ist gültig(L1)"
"17.05.2024 06:15:00";0,034;"Wert ist gültig(L1)"
"17.05.2024 06:30:00";0,035;"Wert ist gültig(L1)"
"17.05.2024 06:45:00";0,045;"Wert ist gültig(L1)"
"17.05.2024 07:00:00";0,149;"Wert ist gültig(L1)"
"17.05.2024 07:15:00";0,141;"Wert ist gültig(L1)"
"17.05.2024 07:30:00";0,138;"Wert ist gültig(L1)"
"17.05.2024 07:45:00";0,136;"Wert ist gültig(L1)"
"17.05.2024 08:00:00";0,133;"Wert ist gültig(L1)"
"17.05.2024 08:15:00";0,133;"Wert ist gültig(L1)"
"17.05.2024 08:30:00";0,137;"Wert ist gültig(L1)"
"17.05.2024 08:45:00";0,143;"Wert ist gültig(L1)"
"17.05.2024 09:00:00";0,136;"Wert ist gültig(L1)"
"17.05.2024 09:15:00";0,131;"Wert ist gültig(L1)"
"17.05.2024 09:30:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 09:45:00";0,043;"Wert ist gültig(L1)"
"17.05.2024 10:00:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 10:15:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 10:30:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 10:45:00";0,041;"Wert ist gültig(L1)"
"17.05.2024 11:00:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 11:15:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 11:30:00";0,043;"Wert ist gültig(L1)"
"17.05.2024 11:45:00";0,044;"Wert ist gültig(L1)"
"17.05.2024 12:00:00";0,138;"Wert ist gültig(L1)"
"17.05.2024 12:15:00";0,137;"Wert ist gültig(L1)"
"17.05.2024 12:30:00";0,141;"Wert ist gültig(L1)"
"17.05.2024 12:45:00";0,139;"Wert ist gültig(L1)"
"17.05.2024 13:00:00";0,135;"Wert ist gültig(L1)"
"17.05.2024 13:15:00";0,136;"Wert ist gültig(L1)"
"17.05.2024 13:30:00";0,141;"Wert ist gültig(L1)"
"17.05.2024 13:45:00";0,133;"Wert ist gültig(L1)"
"17.05.2024 14:00:00";0,032;"Wert ist gültig(L1)"
"17.05.2024 14:15:00";0,032;"Wert ist gültig(L1)"
"17.05.2024 14:30:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 14:45:00";0,037;"Wert ist gültig(L1)"
"17.05.2024 15:00:00";0,042;"Wert ist gültig(L1)"
"17.05.2024 15:15:00";0,037;"Wert ist gültig(L1)"
"17.05.2024 15:30:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 15:45:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 16:00:00";0,031;"Wert ist gültig(L1)"
"17.05.2024 16:15:00";0,032;"Wert ist gültig(L1)"
"17.05.2024 16:30:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 16:45:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 17:00:00";0,034;"Wert ist gültig(L1)"
"17.05.2024 17:15:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 17:30:00";0,042;"Wert ist gültig(L1)"
"17.05.2024 17:45:00";0,043;"Wert ist gültig(L1)"
"17.05.2024 18:00:00";0,136;"Wert ist gültig(L1)"
"17.05.2024 18:15:00";0,133;"Wert ist gültig(L1)"
"17.05.2024 18:30:00";0,139;"Wert ist gültig(L1)"
"17.05.2024 18:45:00";0,137;"Wert ist gültig(L1)"
"17.05.2024 19:00:00";0,131;"Wert ist gültig(L1)"
"17.05.2024 19:15:00";0,131;"Wert ist gültig(L1)"
"17.05.2024 19:30:00";0,137;"Wert ist gültig(L1)"
"17.05.2024 19:45:00";0,136;"Wert ist gültig(L1)"
"17.05.2024 20:00:00";0,131;"Wert ist gültig(L1)"
"17.05.2024 20:15:00";0,129;"Wert ist gültig(L1)"
"17.05.2024 20:30:00";0,038;"Wert ist gültig(L1)"
"17.05.2024 20:45:00";0,035;"Wert ist gültig(L1)"
"17.05.2024 21:00:00";0,032;"Wert ist gültig(L1)"
"17.05.2024 21:15:00";0,034;"Wert ist gültig(L1)"
"17.05.2024 21:30:00";0,039;"Wert ist gültig(L1)"
"17.05.2024 21:45:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 22:00:00";0,036;"Wert ist gültig(L1)"
"17.05.2024 22:15:00";0,041;"Wert ist gültig(L1)"
"17.05.2024 22:30:00";0,043;"Wert ist gültig(L1)"
"17.05.2024 22:45:00";0,037;"Wert ist gültig(L1)"
"17.05.2024 23:00:00";0,037;"Wert ist gültig(L1)"
"17.05.2024 23:15:00";0,04;"Wert ist gültig(L1)"
"17.05.2024 23:30:00";0,043;"Wert ist gültig(L1)"
"17.05.2024 23:45:00";0,039;"Wert ist gültig(L1)"
"18.05.2024 00:00:00";0,039;"Wert ist gültig(L1)"
"18.05.2024 00:15:00";0,041;"Wert ist gültig(L1)"
"18.05.2024 00:30:00";0,046;"Wert ist gültig(L1)"
"18.05.2024 00:45:00";0,042;"Wert ist gültig(L1)"
"18.05.2024 01:00:00";0,04;"Wert ist gültig(L1)"
"18.05.2024 01:15:00";0,044;"Wert ist gültig(L1)"
"18.05.2024 01:30:00";0,046;"Wert ist gültig(L1)"
"18.05.2024 01:45:00";0,04;"Wert ist gültig(L1)"
"18.05.2024 02:00:00";0,039;"Wert ist gültig(L1)"
"18.05.2024 02:15:00";0,043;"Wert ist gültig(L1)"
"18.05.2024 02:30:00";0,045;"Wert ist gültig(L1)"
"18.05.2024 02:45:00";0,041;"Wert ist gültig(L1)"
"18.05.2024 03:00:00";0,04;"Wert ist gültig(L1)"
"18.05.2024 03:15:00";0,045;"Wert ist gültig(L1)"
"18.05.2024 03:30:00";0,046;"Wert ist gültig(L1)"
"18.05.2024 03:45:00";0,039;"Wert ist gültig(L1)"
"18.05.2024 04:00:00";0,037;"Wert ist gültig(L1)"
"18.05.2024 04:15:00";0,042;"Wert ist gültig(L1)"
"18.05.2024 04:30:00";0,042;"Wert ist gültig(L1)"
"18.05.2024 04:45:00";0,036;"Wert ist gültig(L1)"
"18.05.2024 05:00:00";0,036;"Wert ist gültig(L1)"
"18.05.2024 05:15:00";0,041;"Wert ist gültig(L1)"
"18.05.2024 05:30:00";0,039;"Wert ist gültig(L1)"
"18.05.2024 05:45:00";0,034;"Wert ist gültig(L1)"
"18.05.2024 06:00:00";0,034;"Wert ist gültig(L1)"
"18.05.2024 06:15:00";0,04;"Wert ist gültig(L1)"
"18.05.2024 06:30:00";0,038;"Wert ist gültig(L1)"
"18.05.2024 06:45:00";0,033;"Wert ist gültig(L1)"
"18.05.2024 07:00:00";0,034;"Wert ist gültig(L1)"
"18.05.2024 07:15:00";0,04;"Wert ist gültig(L1)"
"18.05.2024 07:30:00";0,039;"Wert ist gültig(L1)"
"18.05.2024 07:45:00";0,042;"Wert ist gültig(L1)"
"18.05.2024 08:00:00";0,139;"Wert ist gültig(L1)"
"18.05.2024 08:15:00";0,143;"Wert ist gültig(L1)"
"18.05.2024 08:30:00";0,14;"Wert ist gültig(L1)"
"18.05.2024 08:45:00";0,135;"Wert ist gültig(L1)"
"18.05.2024 09:00:00";0,138;"Wert ist gültig(L1)"
"18.05.2024 09:15:00";0,143;"Wert ist gültig(L1)"
"18.05.2024 09:30:00";0,147;"Wert ist gültig(L1)"
"18.05.2024 09:45:00";0,628;"Wert ist gültig(L1)"
"18.05.2024 10:00:00";0,42;"Wert ist gültig(L1)"
"18.05.2024 10:15:00";0,165;"Wert ist gültig(L1)"
"18.05.2024 10:30:00";0,161;"Wert ist gültig(L1)"
"18.05.2024 10:45:00";0,164;"Wert ist gültig(L1)"
"18.05.2024 11:00:00";0,074;"Wert ist gültig(L1)"
"18.05.2024 11:15:00";0,063;"Wert ist gültig(L1)"
"18.05.2024 11:30:00";0,057;"Wert ist gültig(L1)"
"18.05.2024 11:45:00";0,045;"Wert ist gültig(L1)"
"18.05.2024 12:00:00";0,047;"Wert ist gültig(L1)"
"18.05.2024 12:15:00";0,043;"Wert ist gültig(L1)"
"18.05.2024 12:30:00";0,043;"Wert ist gültig(L1)"
"18.05.2024 12:45:00";0,136;"Wert ist gültig(L1)"
"18.05.2024 13:00:00";0,22;"Wert ist gültig(L1)"
"18.05.2024 13:15:00";0,267;"Wert ist gültig(L1)"
"18.05.2024 13:30:00";0,294;"Wert ist gültig(L1)"
"18.05.2024 13:45:00";0,288;"Wert ist gültig(L1)"
"18.05.2024 14:00:00";0,218;"Wert ist gültig(L1)"
"18.05.2024 14:15:00";0,047;"Wert ist gültig(L1)"
"18.05.2024 14:30:00";0,184;"Wert ist gültig(L1)"
"18.05.2024 14:45:00";0,442;"Wert ist gültig(L1)"
