Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
Zählpunktnummer;;;Zählpunktnummer;;
Strom - Wirkenergie (kWh);;;Strom - Wirkenergie (kWh);;
kWh;;;kWh;;
DATE_FROM;DATE_TO;VALUE;DATE_FROM;DATE_TO;VALUE
;;;10.08.2023 06:15:00;10.08.2023 06:29:59;0,029
;;;10.08.2023 06:30:00;10.08.2023 06:44:59;0,044
;;;10.08.2023 06:45:00;10.08.2023 06:59:59;0,046
;;;10.08.2023 07:00:00;10.08.2023 07:14:59;0,08
;;;10.08.2023 07:15:00;10.08.2023 07:29:59;0,186
;;;10.08.2023 07:30:00;10.08.2023 07:44:59;0,069
;;;10.08.2023 07:45:00;10.08.2023 07:59:59;0,06
;;;10.08.2023 08:00:00;10.08.2023 08:14:59;0,097
;;;10.08.2023 08:15:00;10.08.2023 08:29:59;0,066
;;;10.08.2023 08:30:00;10.08.2023 08:44:59;0,061
;;;10.08.2023 08:45:00;10.08.2023 08:59:59;0,058
;;;10.08.2023 09:00:00;10.08.2023 09:14:59;0,057
;;;10.08.2023 09:15:00;10.08.2023 09:29:59;0,066
;;;10.08.2023 09:30:00;10.08.2023 09:44:59;0,061
;;;10.08.2023 09:45:00;10.08.2023 09:59:59;0,065
;;;10.08.2023 10:00:00;10.08.2023 10:14:59;0,051
;;;10.08.2023 10:15:00;10.08.2023 10:29:59;0,066
;;;10.08.2023 10:30:00;10.08.2023 10:44:59;0,06
;;;10.08.2023 10:45:00;10.08.2023 10:59:59;0,068
;;;10.08.2023 11:00:00;10.08.2023 11:14:59;0,053
;;;10.08.2023 11:15:00;10.08.2023 11:29:59;0,003
;;;10.08.2023 11:30:00;10.08.2023 11:44:59;0,007
;;;10.08.2023 11:45:00;10.08.2023 11:59:59;0,01
;;;10.08.2023 12:00:00;10.08.2023 12:14:59;0
;;;10.08.2023 12:15:00;10.08.2023 12:29:59;0,005
;;;10.08.2023 12:30:00;10.08.2023 12:44:59;0,005
;;;10.08.2023 12:45:00;10.08.2023 12:59:59;0,003
;;;10.08.2023 13:00:00;10.08.2023 13:14:59;0,189
;;;10.08.2023 13:15:00;10.08.2023 13:29:59;0,527
;;;10.08.2023 13:30:00;10.08.2023 13:44:59;0,254
;;;10.08.2023 13:45:00;10.08.2023 13:59:59;0,008
;;;10.08.2023 14:00:00;10.08.2023 14:14:59;0,003
;;;10.08.2023 14:15:00;10.08.2023 14:29:59;0
;;;10.08.2023 14:30:00;10.08.2023 14:44:59;0
;;;10.08.2023 14:45:00;10.08.2023 14:59:59;0,004
;;;10.08.2023 15:00:00;10.08.2023 15:14:59;0,01
;;;10.08.2023 15:15:00;10.08.2023 15:29:59;0,006
;;;10.08.2023 15:30:00;10.08.2023 15:44:59;0,002
;;;10.08.2023 15:45:00;10.08.2023 15:59:59;0,001
;;;10.08.2023 16:00:00;10.08.2023 16:14:59;0,003
;;;10.08.2023 16:15:00;10.08.2023 16:29:59;0,003
;;;10.08.2023 16:30:00;10.08.2023 16:44:59;0,004
;;;10.08.2023 16:45:00;10.08.2023 16:59:59;0,002
;;;10.08.2023 17:00:00;10.08.2023 17:14:59;0,009
;;;10.08.2023 17:15:00;10.08.2023 17:29:59;0
;;;10.08.2023 17:30:00;10.08.2023 17:44:59;0
;;;10.08.2023 17:45:00;10.08.2023 17:59:59;0,005
;;;10.08.2023 18:00:00;10.08.2023 18:14:59;0,003
;;;10.08.2023 18:15:00;10.08.2023 18:29:59;0
;;;10.08.2023 18:30:00;10.08.2023 18:44:59;0
;;;10.08.2023 18:45:00;10.08.2023 18:59:59;0,104
;;;10.08.2023 19:00:00;10.08.2023 19:14:59;0,141
;;;10.08.2023 19:15:00;10.08.2023 19:29:59;0,068
;;;10.08.2023 19:30:00;10.08.2023 19:44:59;0,065
;;;10.08.2023 19:45:00;10.08.2023 19:59:59;0,034
;;;10.08.2023 20:00:00;10.08.2023 20:14:59;0
;;;10.08.2023 20:15:00;10.08.2023 20:29:59;0,004
;;;10.08.2023 20:30:00;10.08.2023 20:44:59;0
;;;10.08.2023 20:45:00;10.08.2023 20:59:59;0
;;;10.08.2023 21:00:00;10.08.2023 21:14:59;0,002
;;;10.08.2023 21:15:00;10.08.2023 21:29:59;0,001
;;;10.08.2023 21:30:00;10.08.2023 21:44:59;0,001
;;;10.08.2023 21:45:00;10.08.2023 21:59:59;0,004
;;;10.08.2023 22:00:00;10.08.2023 22:14:59;0
;;;10.08.2023 22:15:00;10.08.2023 22:29:59;0
;;;10.08.2023 22:30:00;10.08.2023 22:44:59;0
;;;10.08.2023 22:45:00;10.08.2023 22:59:59;0,002
;;;10.08.2023 23:00:00;10.08.2023 23:14:59;0
;;;10.08.2023 23:15:00;10.08.2023 23:29:59;0,004
;;;10.08.2023 23:30:00;10.08.2023 23:44:59;0,005
;;;10.08.2023 23:45:00;10.08.2023 23:59:59;0,005
;;;11.08.2023 00:00:00;11.08.2023 00:14:59;0,002
;;;11.08.2023 00:15:00;11.08.2023 00:29:59;0,005
;;;11.08.2023 00:30:00;11.08.2023 00:44:59;0,004
;;;11.08.2023 00:45:00;11.08.2023 00:59:59;0,004
;;;11.08.2023 01:00:00;11.08.2023 01:14:59;0,004
;;;11.08.2023 01:15:00;11.08.2023 01:29:59;0,006
;;;11.08.2023 01:30:00;11.08.2023 01:44:59;0,005
;;;11.08.2023 01:45:00;11.08.2023 01:59:59;0,004
;;;11.08.2023 02:00:00;11.08.2023 02:14:59;0,007
;;;11.08.2023 02:15:00;11.08.2023 02:29:59;0,001
;;;11.08.2023 02:30:00;11.08.2023 02:44:59;0,003
;;;11.08.2023 02:45:00;11.08.2023 02:59:59;0,003
;;;11.08.2023 03:00:00;11.08.2023 03:14:59;0,003
;;;11.08.2023 03:15:00;11.08.2023 03:29:59;0,004
;;;11.08.2023 03:30:00;11.08.2023 03:44:59;0,006
;;;11.08.2023 03:45:00;11.08.2023 03:59:59;0,016
;;;11.08.2023 04:00:00;11.08.2023 04:14:59;0,006
;;;11.08.2023 04:15:00;11.08.2023 04:29:59;0,002
;;;11.08.2023 04:30:00;11.08.2023 04:44:59;0,005
;;;11.08.2023 04:45:00;11.08.2023 04:59:59;0,002
;;;11.08.2023 05:00:00;11.08.2023 05:14:59;0,006
;;;11.08.2023 05:15:00;11.08.2023 05:29:59;0,004
;;;11.08.2023 05:30:00;11.08.2023 05:44:59;0,009
;;;11.08.2023 05:45:00;11.08.2023 05:59:59;0,002
;;;11.08.2023 06:00:00;11.08.2023 06:14:59;0,153
;;;11.08.2023 06:15:00;11.08.2023 06:29:59;0,119
;;;11.08.2023 06:30:00;11.08.2023 06:44:59;0,061
;;;11.08.2023 06:45:00;11.08.2023 06:59:59;0,054
;;;11.08.2023 07:00:00;11.08.2023 07:14:59;0,042
;;;11.08.2023 07:15:00;11.08.2023 07:29:59;0,046
;;;11.08.2023 07:30:00;11.08.2023 07:44:59;0,046
;;;11.08.2023 07:45:00;11.08.2023 07:59:59;0,049
;;;11.08.2023 08:00:00;11.08.2023 08:14:59;0,053
;;;11.08.2023 08:15:00;11.08.2023 08:29:59;0,011
;;;11.08.2023 08:30:00;11.08.2023 08:44:59;0
;;;11.08.2023 08:45:00;11.08.2023 08:59:59;0,002
;;;11.08.2023 09:00:00;11.08.2023 09:14:59;0,009
;;;11.08.2023 09:15:00;11.08.2023 09:29:59;0
;;;11.08.2023 09:30:00;11.08.2023 09:44:59;0,004
;;;11.08.2023 09:45:00;11.08.2023 09:59:59;0,002
;;;11.08.2023 10:00:00;11.08.2023 10:14:59;0,001
;;;11.08.2023 10:15:00;11.08.2023 10:29:59;0,002
;;;11.08.2023 10:30:00;11.08.2023 10:44:59;0
;;;11.08.2023 10:45:00;11.08.2023 10:59:59;0,002
;;;11.08.2023 11:00:00;11.08.2023 11:14:59;0,005
;;;11.08.2023 11:15:00;11.08.2023 11:29:59;0,003
;;;11.08.2023 11:30:00;11.08.2023 11:44:59;0
;;;11.08.2023 11:45:00;11.08.2023 11:59:59;0
;;;11.08.2023 12:00:00;11.08.2023 12:14:59;0
;;;11.08.2023 12:15:00;11.08.2023 12:29:59;0,002
;;;11.08.2023 12:30:00;11.08.2023 12:44:59;0,003
;;;11.08.2023 12:45:00;11.08.2023 12:59:59;0,001
;;;11.08.2023 13:00:00;11.08.2023 13:14:59;0,031
;;;11.08.2023 13:15:00;11.08.2023 13:29:59;0,262
;;;11.08.2023 13:30:00;11.08.2023 13:44:59;0
;;;11.08.2023 13:45:00;11.08.2023 13:59:59;0,002
;;;11.08.2023 14:00:00;11.08.2023 14:14:59;0,005
;;;11.08.2023 14:15:00;11.08.2023 14:29:59;0
;;;11.08.2023 14:30:00;11.08.2023 14:44:59;0,005
;;;11.08.2023 14:45:00;11.08.2023 14:59:59;0,001
;;;11.08.2023 15:00:00;11.08.2023 15:14:59;0,004
;;;11.08.2023 15:15:00;11.08.2023 15:29:59;0,003
;;;11.08.2023 15:30:00;11.08.2023 15:44:59;0
;;;11.08.2023 15:45:00;11.08.2023 15:59:59;0
;;;11.08.2023 16:00:00;11.08.2023 16:14:59;0
;;;11.08.2023 16:15:00;11.08.2023 16:29:59;0,003
;;;11.08.2023 16:30:00;11.08.2023 16:44:59;0,005
;;;11.08.2023 16:45:00;11.08.2023 16:59:59;0,005
;;;11.08.2023 17:00:00;11.08.2023 17:14:59;0,012
;;;11.08.2023 17:15:00;11.08.2023 17:29:59;0,001
;;;11.08.2023 17:30:00;11.08.2023 17:44:59;0
;;;11.08.2023 17:45:00;11.08.2023 17:59:59;0
;;;11.08.2023 18:00:00;11.08.2023 18:14:59;0,209
;;;11.08.2023 18:15:00;11.08.2023 18:29:59;0,099
;;;11.08.2023 18:30:00;11.08.2023 18:44:59;0,013
;;;11.08.2023 18:45:00;11.08.2023 18:59:59;0,006
;;;11.08.2023 19:00:00;11.08.2023 19:14:59;0,005
;;;11.08.2023 19:15:00;11.08.2023 19:29:59;0,015
;;;11.08.2023 19:30:00;11.08.2023 19:44:59;0,007
;;;11.08.2023 19:45:00;11.08.2023 19:59:59;0,004
;;;11.08.2023 20:00:00;11.08.2023 20:14:59;0,003
;;;11.08.2023 20:15:00;11.08.2023 20:29:59;0,003
;;;11.08.2023 20:30:00;11.08.2023 20:44:59;0
;;;11.08.2023 20:45:00;11.08.2023 20:59:59;0
;;;11.08.2023 21:00:00;11.08.2023 21:14:59;0,007
;;;11.08.2023 21:15:00;11.08.2023 21:29:59;0,002
;;;11.08.2023 21:30:00;11.08.2023 21:44:59;0,003
;;;11.08.2023 21:45:00;11.08.2023 21:59:59;0,002
;;;11.08.2023 22:00:00;11.08.2023 22:14:59;0
;;;11.08.2023 22:15:00;11.08.2023 22:29:59;0,003
;;;11.08.2023 22:30:00;11.08.2023 22:44:59;0,003
;;;11.08.2023 22:45:00;11.08.2023 22:59:59;0,001
;;;11.08.2023 23:00:00;11.08.2023 23:14:59;0,001
;;;11.08.2023 23:15:00;11.08.2023 23:29:59;0,004
;;;11.08.2023 23:30:00;11.08.2023 23:44:59;0,004
;;;11.08.2023 23:45:00;11.08.2023 23:59:59;0,005
;;;12.08.2023 00:00:00;12.08.2023 00:14:59;0,004
;;;12.08.2023 00:15:00;12.08.2023 00:29:59;0,004
;;;12.08.2023 00:30:00;12.08.2023 00:44:59;0,001
;;;12.08.2023 00:45:00;12.08.2023 00:59:59;0,004
;;;12.08.2023 01:00:00;12.08.2023 01:14:59;0,004
;;;12.08.2023 01:15:00;12.08.2023 01:29:59;0,003
;;;12.08.2023 01:30:00;12.08.2023 01:44:59;0,003
;;;12.08.2023 01:45:00;12.08.2023 01:59:59;0,004
;;;12.08.2023 02:00:00;12.08.2023 02:14:59;0,032
;;;12.08.2023 02:15:00;12.08.2023 02:29:59;0,021
;;;12.08.2023 02:30:00;12.08.2023 02:44:59;0,003
;;;12.08.2023 02:45:00;12.08.2023 02:59:59;0,004
;;;12.08.2023 03:00:00;12.08.2023 03:14:59;0,004
;;;12.08.2023 03:15:00;12.08.2023 03:29:59;0,004
;;;12.08.2023 03:30:00;12.08.2023 03:44:59;0,009
;;;12.08.2023 03:45:00;12.08.2023 03:59:59;0,018
;;;12.08.2023 04:00:00;12.08.2023 04:14:59;0,004
;;;12.08.2023 04:15:00;12.08.2023 04:29:59;0,004
;;;12.08.2023 04:30:00;12.08.2023 04:44:59;0,004
;;;12.08.2023 04:45:00;12.08.2023 04:59:59;0,003
;;;12.08.2023 05:00:00;12.08.2023 05:14:59;0,009
;;;12.08.2023 05:15:00;12.08.2023 05:29:59;0,004
;;;12.08.2023 05:30:00;12.08.2023 05:44:59;0,007
;;;12.08.2023 05:45:00;12.08.2023 05:59:59;0,005
;;;12.08.2023 06:00:00;12.08.2023 06:14:59;0,004
;;;12.08.2023 06:15:00;12.08.2023 06:29:59;0,003
;;;12.08.2023 06:30:00;12.08.2023 06:44:59;0,003
;;;12.08.2023 06:45:00;12.08.2023 06:59:59;0,003
;;;12.08.2023 07:00:00;12.08.2023 07:14:59;0,065
;;;12.08.2023 07:15:00;12.08.2023 07:29:59;0,047
;;;12.08.2023 07:30:00;12.08.2023 07:44:59;0,012
;;;12.08.2023 07:45:00;12.08.2023 07:59:59;0
;;;12.08.2023 08:00:00;12.08.2023 08:14:59;0,002
;;;12.08.2023 08:15:00;12.08.2023 08:29:59;0
;;;12.08.2023 08:30:00;12.08.2023 08:44:59;0
;;;12.08.2023 08:45:00;12.08.2023 08:59:59;0,001
;;;12.08.2023 09:00:00;12.08.2023 09:14:59;0,002
;;;12.08.2023 09:15:00;12.08.2023 09:29:59;0,003
;;;12.08.2023 09:30:00;12.08.2023 09:44:59;0
;;;12.08.2023 09:45:00;12.08.2023 09:59:59;0,001
;;;12.08.2023 10:00:00;12.08.2023 10:14:59;0,004
;;;12.08.2023 10:15:00;12.08.2023 10:29:59;0,005
;;;12.08.2023 10:30:00;12.08.2023 10:44:59;0,002
;;;12.08.2023 10:45:00;12.08.2023 10:59:59;0,005
;;;12.08.2023 11:00:00;12.08.2023 11:14:59;0
;;;12.08.2023 11:15:00;12.08.2023 11:29:59;0,008
;;;12.08.2023 11:30:00;12.08.2023 11:44:59;0,031
;;;12.08.2023 11:45:00;12.08.2023 11:59:59;0
;;;12.08.2023 12:00:00;12.08.2023 12:14:59;0
;;;12.08.2023 12:15:00;12.08.2023 12:29:59;0,036
;;;12.08.2023 12:30:00;12.08.2023 12:44:59;0,022
;;;12.08.2023 12:45:00;12.08.2023 12:59:59;0,004
;;;12.08.2023 13:00:00;12.08.2023 13:14:59;0,062
;;;12.08.2023 13:15:00;12.08.2023 13:29:59;0,458
;;;12.08.2023 13:30:00;12.08.2023 13:44:59;0,044
;;;12.08.2023 13:45:00;12.08.2023 13:59:59;0,002
;;;12.08.2023 14:00:00;12.08.2023 14:14:59;0
;;;12.08.2023 14:15:00;12.08.2023 14:29:59;0,001
;;;12.08.2023 14:30:00;12.08.2023 14:44:59;0,002
;;;12.08.2023 14:45:00;12.08.2023 14:59:59;0,004
;;;12.08.2023 15:00:00;12.08.2023 15:14:59;0,017
;;;12.08.2023 15:15:00;12.08.2023 15:29:59;0,142
;;;12.08.2023 15:30:00;12.08.2023 15:44:59;0,034
;;;12.08.2023 15:45:00;12.08.2023 15:59:59;0,155
;;;12.08.2023 16:00:00;12.08.2023 16:14:59;0,066
;;;12.08.2023 16:15:00;12.08.2023 16:29:59;0,04
;;;12.08.2023 16:30:00;12.08.2023 16:44:59;0,406
;;;12.08.2023 16:45:00;12.08.2023 16:59:59;0,186
;;;12.08.2023 17:00:00;12.08.2023 17:14:59;0,064
;;;12.08.2023 17:15:00;12.08.2023 17:29:59;0
;;;12.08.2023 17:30:00;12.08.2023 17:44:59;0,002
;;;12.08.2023 17:45:00;12.08.2023 17:59:59;0,342
;;;12.08.2023 18:00:00;12.08.2023 18:14:59;0,073
;;;12.08.2023 18:15:00;12.08.2023 18:29:59;0,344
;;;12.08.2023 18:30:00;12.08.2023 18:44:59;0,371
;;;12.08.2023 18:45:00;12.08.2023 18:59:59;0,198
;;;12.08.2023 19:00:00;12.08.2023 19:14:59;0,016
;;;12.08.2023 19:15:00;12.08.2023 19:29:59;0
;;;12.08.2023 19:30:00;12.08.2023 19:44:59;0
;;;12.08.2023 19:45:00;12.08.2023 19:59:59;0
;;;12.08.2023 20:00:00;12.08.2023 20:14:59;0,001
;;;12.08.2023 20:15:00;12.08.2023 20:29:59;0,008
;;;12.08.2023 20:30:00;12.08.2023 20:44:59;0,014
;;;12.08.2023 20:45:00;12.08.2023 20:59:59;0,14
;;;12.08.2023 21:00:00;12.08.2023 21:14:59;0,155
;;;12.08.2023 21:15:00;12.08.2023 21:29:59;0,14
;;;12.08.2023 21:30:00;12.08.2023 21:44:59;0,368
;;;12.08.2023 21:45:00;12.08.2023 21:59:59;0,128
;;;12.08.2023 22:00:00;12.08.2023 22:14:59;0,251
;;;12.08.2023 22:15:00;12.08.2023 22:29:59;0,132
;;;12.08.2023 22:30:00;12.08.2023 22:44:59;0,152
;;;12.08.2023 22:45:00;12.08.2023 22:59:59;0,133
;;;12.08.2023 23:00:00;12.08.2023 23:14:59;0,11
;;;12.08.2023 23:15:00;12.08.2023 23:29:59;0,093
;;;12.08.2023 23:30:00;12.08.2023 23:44:59;0,091
;;;12.08.2023 23:45:00;12.08.2023 23:59:59;0,082
;;;13.08.2023 00:00:00;13.08.2023 00:14:59;0,082
;;;13.08.2023 00:15:00;13.08.2023 00:29:59;0,091
;;;13.08.2023 00:30:00;13.08.2023 00:44:59;0,087
;;;13.08.2023 00:45:00;13.08.2023 00:59:59;0,082
;;;13.08.2023 01:00:00;13.08.2023 01:14:59;0,079
;;;13.08.2023 01:15:00;13.08.2023 01:29:59;0,077
;;;13.08.2023 01:30:00;13.08.2023 01:44:59;0,068
;;;13.08.2023 01:45:00;13.08.2023 01:59:59;0,086
;;;13.08.2023 02:00:00;13.08.2023 02:14:59;0,072
;;;13.08.2023 02:15:00;13.08.2023 02:29:59;0,087
;;;13.08.2023 02:30:00;13.08.2023 02:44:59;0,072
;;;13.08.2023 02:45:00;13.08.2023 02:59:59;0,086
;;;13.08.2023 03:00:00;13.08.2023 03:14:59;0,073
;;;13.08.2023 03:15:00;13.08.2023 03:29:59;0,13
;;;13.08.2023 03:30:00;13.08.2023 03:44:59;0,068
;;;13.08.2023 03:45:00;13.08.2023 03:59:59;0,124
;;;13.08.2023 04:00:00;13.08.2023 04:14:59;0,081
;;;13.08.2023 04:15:00;13.08.2023 04:29:59;0,087
;;;13.08.2023 04:30:00;13.08.2023 04:44:59;0,082
;;;13.08.2023 04:45:00;13.08.2023 04:59:59;0,077
;;;13.08.2023 05:00:00;13.08.2023 05:14:59;0,07
;;;13.08.2023 05:15:00;13.08.2023 05:29:59;0,073
;;;13.08.2023 05:30:00;13.08.2023 05:44:59;0,093
;;;13.08.2023 05:45:00;13.08.2023 05:59:59;0,086
;;;13.08.2023 06:00:00;13.08.2023 06:14:59;0,081
;;;13.08.2023 06:15:00;13.08.2023 06:29:59;0,071
;;;13.08.2023 06:30:00;13.08.2023 06:44:59;0,086
;;;13.08.2023 06:45:00;13.08.2023 06:59:59;0,069
;;;13.08.2023 07:00:00;13.08.2023 07:14:59;0,075
;;;13.08.2023 07:15:00;13.08.2023 07:29:59;0,067
;;;13.08.2023 07:30:00;13.08.2023 07:44:59;0,083
;;;13.08.2023 07:45:00;13.08.2023 07:59:59;0,075
;;;13.08.2023 08:00:00;13.08.2023 08:14:59;0,104
;;;13.08.2023 08:15:00;13.08.2023 08:29:59;0,179
;;;13.08.2023 08:30:00;13.08.2023 08:44:59;0,015
;;;13.08.2023 08:45:00;13.08.2023 08:59:59;0
;;;13.08.2023 09:00:00;13.08.2023 09:14:59;0,021
;;;13.08.2023 09:15:00;13.08.2023 09:29:59;0,241
;;;13.08.2023 09:30:00;13.08.2023 09:44:59;0,37
;;;13.08.2023 09:45:00;13.08.2023 09:59:59;0,124
;;;13.08.2023 10:00:00;13.08.2023 10:14:59;0,366
;;;13.08.2023 10:15:00;13.08.2023 10:29:59;0,216
;;;13.08.2023 10:30:00;13.08.2023 10:44:59;0,188
;;;13.08.2023 10:45:00;13.08.2023 10:59:59;0,052
;;;13.08.2023 11:00:00;13.08.2023 11:14:59;0,001
;;;13.08.2023 11:15:00;13.08.2023 11:29:59;0
;;;13.08.2023 11:30:00;13.08.2023 11:44:59;0
;;;13.08.2023 11:45:00;13.08.2023 11:59:59;0,009
;;;13.08.2023 12:00:00;13.08.2023 12:14:59;0
;;;13.08.2023 12:15:00;13.08.2023 12:29:59;0,113
;;;13.08.2023 12:30:00;13.08.2023 12:44:59;0,006
;;;13.08.2023 12:45:00;13.08.2023 12:59:59;0,021
;;;13.08.2023 13:00:00;13.08.2023 13:14:59;0,311
;;;13.08.2023 13:15:00;13.08.2023 13:29:59;0,442
;;;13.08.2023 13:30:00;13.08.2023 13:44:59;0,01
;;;13.08.2023 13:45:00;13.08.2023 13:59:59;0,001
;;;13.08.2023 14:00:00;13.08.2023 14:14:59;0,002
;;;13.08.2023 14:15:00;13.08.2023 14:29:59;0,173
;;;13.08.2023 14:30:00;13.08.2023 14:44:59;0,227
;;;13.08.2023 14:45:00;13.08.2023 14:59:59;0
;;;13.08.2023 15:00:00;13.08.2023 15:14:59;0
;;;13.08.2023 15:15:00;13.08.2023 15:29:59;0,002
;;;13.08.2023 15:30:00;13.08.2023 15:44:59;0,002
;;;13.08.2023 15:45:00;13.08.2023 15:59:59;0
;;;13.08.2023 16:00:00;13.08.2023 16:14:59;0,139
;;;13.08.2023 16:15:00;13.08.2023 16:29:59;0,01
;;;13.08.2023 16:30:00;13.08.2023 16:44:59;0,006
;;;13.08.2023 16:45:00;13.08.2023 16:59:59;0,099
;;;13.08.2023 17:00:00;13.08.2023 17:14:59;0,441
;;;13.08.2023 17:15:00;13.08.2023 17:29:59;0,227
;;;13.08.2023 17:30:00;13.08.2023 17:44:59;0,002
;;;13.08.2023 17:45:00;13.08.2023 17:59:59;0,002
;;;13.08.2023 18:00:00;13.08.2023 18:14:59;0,002
;;;13.08.2023 18:15:00;13.08.2023 18:29:59;0,003
;;;13.08.2023 18:30:00;13.08.2023 18:44:59;0,001
;;;13.08.2023 18:45:00;13.08.2023 18:59:59;0,007
;;;13.08.2023 19:00:00;13.08.2023 19:14:59;0,166
;;;13.08.2023 19:15:00;13.08.2023 19:29:59;0,037
;;;13.08.2023 19:30:00;13.08.2023 19:44:59;0,25
;;;13.08.2023 19:45:00;13.08.2023 19:59:59;0,336
;;;13.08.2023 20:00:00;13.08.2023 20:14:59;0,253
;;;13.08.2023 20:15:00;13.08.2023 20:29:59;0,058
;;;13.08.2023 20:30:00;13.08.2023 20:44:59;0
;;;13.08.2023 20:45:00;13.08.2023 20:59:59;0
;;;13.08.2023 21:00:00;13.08.2023 21:14:59;0,002
;;;13.08.2023 21:15:00;13.08.2023 21:29:59;0,001
;;;13.08.2023 21:30:00;13.08.2023 21:44:59;0
;;;13.08.2023 21:45:00;13.08.2023 21:59:59;0,001
;;;13.08.2023 22:00:00;13.08.2023 22:14:59;0,005
;;;13.08.2023 22:15:00;13.08.2023 22:29:59;0,004
;;;13.08.2023 22:30:00;13.08.2023 22:44:59;0,014
;;;13.08.2023 22:45:00;13.08.2023 22:59:59;0,001
;;;13.08.2023 23:00:00;13.08.2023 23:14:59;0,001
;;;13.08.2023 23:15:00;13.08.2023 23:29:59;0,005
;;;13.08.2023 23:30:00;13.08.2023 23:44:59;0,014
;;;13.08.2023 23:45:00;13.08.2023 23:59:59;0,037
;;;14.08.2023 00:00:00;14.08.2023 00:14:59;0,05
;;;14.08.2023 00:15:00;14.08.2023 00:29:59;0,045
;;;14.08.2023 00:30:00;14.08.2023 00:44:59;0,053
;;;14.08.2023 00:45:00;14.08.2023 00:59:59;0,047
;;;14.08.2023 01:00:00;14.08.2023 01:14:59;0,048
;;;14.08.2023 01:15:00;14.08.2023 01:29:59;0,038
;;;14.08.2023 01:30:00;14.08.2023 01:44:59;0,045
;;;14.08.2023 01:45:00;14.08.2023 01:59:59;0,052
;;;14.08.2023 02:00:00;14.08.2023 02:14:59;0,048
;;;14.08.2023 02:15:00;14.08.2023 02:29:59;0,048
;;;14.08.2023 02:30:00;14.08.2023 02:44:59;0,047
;;;14.08.2023 02:45:00;14.08.2023 02:59:59;0,052
;;;14.08.2023 03:00:00;14.08.2023 03:14:59;0,041
;;;14.08.2023 03:15:00;14.08.2023 03:29:59;0,043
;;;14.08.2023 03:30:00;14.08.2023 03:44:59;0,044
;;;14.08.2023 03:45:00;14.08.2023 03:59:59;0,095
;;;14.08.2023 04:00:00;14.08.2023 04:14:59;0,043
;;;14.08.2023 04:15:00;14.08.2023 04:29:59;0,05
;;;14.08.2023 04:30:00;14.08.2023 04:44:59;0,043
;;;14.08.2023 04:45:00;14.08.2023 04:59:59;0,047
;;;14.08.2023 05:00:00;14.08.2023 05:14:59;0,036
;;;14.08.2023 05:15:00;14.08.2023 05:29:59;0,047
;;;14.08.2023 05:30:00;14.08.2023 05:44:59;0,043
;;;14.08.2023 05:45:00;14.08.2023 05:59:59;0,055
;;;14.08.2023 06:00:00;14.08.2023 06:14:59;0,072
;;;14.08.2023 06:15:00;14.08.2023 06:29:59;0,072
;;;14.08.2023 06:30:00;14.08.2023 06:44:59;0,081
;;;14.08.2023 06:45:00;14.08.2023 06:59:59;0,168
;;;14.08.2023 07:00:00;14.08.2023 07:14:59;0,151
;;;14.08.2023 07:15:00;14.08.2023 07:29:59;0,115
;;;14.08.2023 07:30:00;14.08.2023 07:44:59;0,118
;;;14.08.2023 07:45:00;14.08.2023 07:59:59;0,075
;;;14.08.2023 08:00:00;14.08.2023 08:14:59;0,072
;;;14.08.2023 08:15:00;14.08.2023 08:29:59;0,067
;;;14.08.2023 08:30:00;14.08.2023 08:44:59;0,009
;;;14.08.2023 08:45:00;14.08.2023 08:59:59;0,002
;;;14.08.2023 09:00:00;14.08.2023 09:14:59;0
;;;14.08.2023 09:15:00;14.08.2023 09:29:59;0
;;;14.08.2023 09:30:00;14.08.2023 09:44:59;0
;;;14.08.2023 09:45:00;14.08.2023 09:59:59;0
;;;14.08.2023 10:00:00;14.08.2023 10:14:59;0,001
;;;14.08.2023 10:15:00;14.08.2023 10:29:59;0
;;;14.08.2023 10:30:00;14.08.2023 10:44:59;0
;;;14.08.2023 10:45:00;14.08.2023 10:59:59;0
;;;14.08.2023 11:00:00;14.08.2023 11:14:59;0
;;;14.08.2023 11:15:00;14.08.2023 11:29:59;0,002
;;;14.08.2023 11:30:00;14.08.2023 11:44:59;0,006
;;;14.08.2023 11:45:00;14.08.2023 11:59:59;0,005
;;;14.08.2023 12:00:00;14.08.2023 12:14:59;0,002
;;;14.08.2023 12:15:00;14.08.2023 12:29:59;0
;;;14.08.2023 12:30:00;14.08.2023 12:44:59;0,002
;;;14.08.2023 12:45:00;14.08.2023 12:59:59;0,007
;;;14.08.2023 13:00:00;14.08.2023 13:14:59;0,218
;;;14.08.2023 13:15:00;14.08.2023 13:29:59;0,433
;;;14.08.2023 13:30:00;14.08.2023 13:44:59;0,001
;;;14.08.2023 13:45:00;14.08.2023 13:59:59;0,005
;;;14.08.2023 14:00:00;14.08.2023 14:14:59;0,002
;;;14.08.2023 14:15:00;14.08.2023 14:29:59;0,003
;;;14.08.2023 14:30:00;14.08.2023 14:44:59;0,004
;;;14.08.2023 14:45:00;14.08.2023 14:59:59;0,001
;;;14.08.2023 15:00:00;14.08.2023 15:14:59;0,001
;;;14.08.2023 15:15:00;14.08.2023 15:29:59;0,001
;;;14.08.2023 15:30:00;14.08.2023 15:44:59;0
;;;14.08.2023 15:45:00;14.08.2023 15:59:59;0
